,establecimiento_id,establecimiento_nombre,origen_financiamiento,departamento_id,provincia_id,tipologia_nombre
7503,14900842396078,INSTITUTO DE MICROCIRUGIA OFTALMOLOGICA,Privado,84,90,Bajo riesgo con internación simple
7504,14900842396075,CLINICA ALIVIAR,Privado,84,90,Bajo riesgo con internación simple
7505,50100422124185,ESTABLECIMIENTO SANITARIO PERIFERICO LOS MILAGROS,Provincial,42,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
7506,50100352124183,ESTABLECIMIENTO SANITARIO PERIFERICO DE ENFERMERIA AGUAS CALIENTES,Provincial,35,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
7507,50101052124196,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA ANTINACO,Provincial,105,10,Con atención médica general por lo menos 3 días de la semana
7508,50180212339273,POLICONSULTORIO DR. AUCHTER,Privado,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
7509,50180212339291,POLICONSULTORIO DRA. ALICIA BEATRIZ PEREIRA MEDICINA ESTETICA,Privado,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
7510,50180212339305,POLICONSULTORIO K Y M  KINESIOLOGIA Y MEDICINA ESTETICA,Privado,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
7511,50100352124192,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA BARRIO ARTAZA,Provincial,35,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
7512,52780492383166,GABINETE  DE KINESIOLOGIA Y FISIATRIA,Privado,49,78,Centro Rehabilitación motora
7513,52780142383170,GABINETE DE KINESIOLOGIA Y FISIOTERAPIA SANAR,Privado,14,78,Centro Rehabilitación motora
7514,52065882303101,PASOS...CENTRO EDUCATIVO TERAPEUTICO,Privado,588,6,Centro educativo terapéutico
7515,15068262300976,LOS HORNEROS,Privado,826,6,Bajo riesgo con internación simple
7516,50065882301562,CONSULTORIOS MEDICOS BELLONI,Privado,588,6,Con atención médica diaria y con especialidades y/o otras profesiones
7517,51064132302951,CENTRO DE DIAGNOSTICO DE LA MUJER DE JUNIN SRL,Privado,413,6,Con atención médica diaria y con especialidades y/o otras profesiones
7518,15064132300890,HOGAR GERIATRICO LOS ALMENDROS,Privado,413,6,Bajo riesgo con internación simple
7519,14062602300655,HOGAR CEAC (D),Privado,260,6,Bajo riesgo con internación simple
7520,15066232300970,INSTITUTO GERIATRICO NORTE,Privado,623,6,Bajo riesgo con internación simple
7521,15066232300714,GERIATRICO HOGAR DE JESUS,Privado,623,6,Bajo riesgo con internación simple
7522,52067702303027,CENTRO DE DIA SER,Privado,770,6,Centro de día
7523,50064342301711,POLICLINICA PRIVADA CONSULTORIOS EXTERNOS,Privado,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7524,15067632300862,HOGAR GERIATRICO DON EDUARDO,Privado,763,6,Bajo riesgo con internación simple
7525,50067632301673,CONSULTORIOS MUTUAL SAVIO,Privado,763,6,Con atención médica diaria y con especialidades y/o otras profesiones
7526,52066862303030,SUEÑOS DE VIDA (D),Privado,686,6,Centro de día
7527,15065682300926,HOGAR GERIATRICO SAN GABRIEL - MORON,Privado,568,6,Bajo riesgo con internación simple
7528,50067602301396,CENTRO ENFERMEDADES OSEAS DR. CARLOS CARBO,Privado,760,6,Con atención médica diaria y con especialidades y/o otras profesiones
7529,13068612300601,COMUNIDAD TERAPEUTICA FUNDACION ATREVERSE (A),Privado,861,6,Mediano riesgo con internación con cuidados especiales
7530,53068822303108,PRIVEFER S.R.L.,Privado,882,6,Unidades de Atención Móviles
7531,15064342301048,RESIDENCIA PARA MAYORES LA TRINIDAD,Privado,434,6,Bajo riesgo con internación simple
7532,50660702173256,PUESTO FIJO ALISO,Provincial,70,66,Con atención médica general por lo menos 3 días de la semana
7533,50020012315383,CLINICA DE CIRUGIA ESPECIALIZADA,Privado,2,2,Con atención médica diaria y con especialidades y/o otras profesiones
7534,50060282301440,CENTRO MEDICO 24 DE JULIO,Privado,28,6,Con atención médica diaria y con especialidades y/o otras profesiones
7535,52064122303024,CENTRO DE DIA QUINTA SANS FRONTIERES,Privado,412,6,Centro de día
7536,15068612300928,HOGAR GERIATRICO SAN JORGE (VICENTE LOPEZ),Privado,861,6,Bajo riesgo con internación simple
7537,50062602301732,POLICLINICA PRIVADA VERNET,Privado,260,6,Con atención médica diaria y con especialidades y/o otras profesiones
7538,50068612201995,UNIDAD DE ATENCION PRIMARIA ANGEL CHAVEZ,Municipal,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7539,50068612201996,CENTRO DE ATENCION PRIMARIA DE LA SALUD UAP ANGEL SCALISE,Municipal,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7540,50062602202485,UNIDAD SANITARIA N° 11 PARISH ROBERTSON DE LUIS GUILLON,Municipal,260,6,Con atención médica diaria y con especialidades y/o otras profesiones
7541,50062602202463,UNIDAD SANITARIA N° 1 DE LUIS GUILLON,Municipal,260,6,Con atención médica diaria y con especialidades y/o otras profesiones
7542,50064832202914,UNIDAD SANITARIA ZAPIOLA,Municipal,483,6,Con atención médica diaria y con especialidades y/o otras profesiones
7543,50068612202001,UNIDAD DE ATENCION PRIMARIA DR. LLOBERA,Municipal,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7544,50068612202000,CENTRO DE ATENCION PRIMARIA DE LA SALUD URI DR. JOSE BURMAN,Municipal,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7545,50068822201901,SALA DE PRIMEROS AUXILIOS VILLA NEGRI,Municipal,882,6,Con atención médica diaria y con especialidades y/o otras profesiones
7546,50068612202701,CENTRO DE ATENCION PRIMARIA DE LA SALUD UAP PADRE BARBERO,Municipal,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7547,50068612202003,CENTRO DE ATENCION PRIMARIA DE LA SALUD URI PAUL HARRIS,Municipal,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7548,13100492324049,CLINICA DE PSICOTERAPIA PSICOANALITICA S.R.L.,Privado,49,10,Bajo riesgo con internación simple
7549,51900842396563,ALTA GAMMA S.R.L.,Privado,84,90,Diagnostico por Imágenes
7550,52900842396807,A.L.U.B.A.,Privado,84,90,Centro de salud mental
7551,13820842384317,SANATORIO SAN FELIPE,Privado,84,82,Bajo riesgo con internación simple
7552,13821262384313,SANATORIO PSIQ Y HOGAR  CON CTRO DE DIA ASOC ITAL DE SOC MUTUOS J MAZZINI,Privado,126,82,Bajo riesgo con internación simple
7553,13820842184285,CENTRO REGIONAL DE SALUD MENTAL DR. AGUDO AVILA,Provincial,84,82,Bajo riesgo con internación simple
7554,13064272300584,CLINICA PRIVADA PSIQUIATRICA DEL SOL (M),Privado,427,6,Bajo riesgo con internación simple
7555,50820842385134,CENTRO MEDICO PSICOLOGICO ENRIQUE PICHON RIVIERE,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7556,50221402126479,CENTRO DE SALUD VILLA HORTENSIA,Provincial,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
7557,13064972000612,HOSPITAL COLONIA NACIONAL DR. MANUEL MONTES DE OCA,Nacional,497,6,Mediano riesgo con internación con cuidados especiales
7558,50221402326521,HIGEA SALUD Y ESTETICA,Privado,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
7559,50220072326578,POLICONSULTORIO ANE,Privado,7,22,Con atención médica diaria y con especialidades y/o otras profesiones
7560,50220982326506,CENTRO MEDICO VAN SALUD,Privado,98,22,Con atención médica diaria y con especialidades y/o otras profesiones
7561,50221402326559,POLICONSULTORIO MONTEAGUDO 737,Privado,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
7562,50620142170133,CENTRO DE SALUD DARWIN,Provincial,14,62,Con atención médica diaria y con especialidades y/o otras profesiones
7563,50740352180103,CAPS LA PUNILLA,Provincial,35,74,Con atención médica general por lo menos 3 días de la semana
7564,50064132202473,UNIDAD SANITARIA N° 10 BARRIO FERROVIARIO DE JUNIN,Municipal,413,6,Con atención médica diaria y con especialidades y/o otras profesiones
7565,50861472192209,PUESTO SANITARIO AMICHA (HOSP TERMAS),Provincial,147,86,Sin atención médica en forma periódica (menor a 3 veces por semana)
7566,50063222202730,UNIDAD SANITARIA PONTAUT,Municipal,322,6,Con atención médica diaria y con especialidades y/o otras profesiones
7567,50063222201848,SALA DE PRIMEROS AUXILIOS LAS MARTINETAS,Municipal,322,6,Con atención médica diaria y con especialidades y/o otras profesiones
7568,50861472192436,PUESTO SANITARIO YUTO YACU (HOSP TERMAS),Provincial,147,86,Sin atención médica en forma periódica (menor a 3 veces por semana)
7569,50861472192327,PUESTO SANITARIO LOS NUÑEZ (HOSP TERMAS),Provincial,147,86,Con atención médica diaria y con especialidades y/o otras profesiones
7570,50861472192402,PUESTO SANITARIO SOTELOS (HOSP TERMAS),Provincial,147,86,Con atención médica diaria y con especialidades y/o otras profesiones
7571,50860072192240,PUESTO SANITARIO CASARES (PINTO),Provincial,7,86,Con atención médica diaria y con especialidades y/o otras profesiones
7572,50860982192345,PUESTO SANITARIO MELERO (HOSP FERNANDEZ),Provincial,98,86,Con atención médica general por lo menos 3 días de la semana
7573,50066512201669,OFICINA DE SALUD,Municipal,651,6,Con atención médica diaria y con especialidades y/o otras profesiones
7574,52060562303095,DIALISIS DEL SUR S.R.L,Privado,56,6,Centro de Diálisis
7575,14063712300670,INSTITUTO DE GINECOLOGIA Y FERTILIDAD PREFER,Privado,371,6,Mediano riesgo con internación con cuidados especiales
7576,50820842785089,CENTRO MEDICO DE LA OBRA  SOCIAL DE CAMIONEROS DE SANTA FE,Obra social,84,82,Con atención médica general por lo menos 3 días de la semana
7577,10063992200305,HOSPITAL MUNICIPAL DR. JOAQUIN LLAMBIAS,Municipal,399,6,Bajo riesgo con internación simple
7578,51820702385562,LABORATORIO ANALISIS CLINICOS DR. O. FURLAN,Privado,70,82,Laboratorio de Análisis Clínicos
7579,50700282377282,CONSULTORIOS MEDICOS GINECOLOGICOS CRIADO,Privado,28,70,Con atención médica diaria y con especialidades y/o otras profesiones
7580,51820282385812,LABORATORIO ANALISIS CLINICOS DRES. D. C. THIEBAUT Y O. D. RANZUGLIA,Privado,28,82,Laboratorio de Análisis Clínicos
7581,15065252200906,HOGAR GERIATRICO MUNICIPAL SANTA TERESA DE JOURNET,Municipal,525,6,Bajo riesgo con internación simple
7582,15020012315329,CLINICA ILARRAZ SUSANA ELENA - EL SOL (GERIATRICO),Privado,12,2,Bajo riesgo con internación simple
7583,11820842184266,HOSPITAL DE NIÑOS ZONA NORTE - DR. ROBERTO M. CARRA,Provincial,84,82,Alto riesgo con terapia intensiva
7584,14068612200667,INSTITUTO DE GERIATRIA RODRIGUEZ ORTEGA,Municipal,861,6,Bajo riesgo con internación simple
7585,52180702339468,CENTRO DE DIALISIS SAN ROQUE,Privado,70,18,Centro de Diálisis
7586,52180212339491,INSTITUTO DE REHABILITACION PARA NIÑOS ESPECIALES PADRE L. MANDIC,Privado,21,18,Centro Rehabilitación motora
7587,50820632385246,CONSULTORIO DIETISTA ROSA C. LUPO,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
7588,50068402301549,CLINICA PRIVADA DE OTORRINOLARINGOLOGIA DR. HOCSMAN,Privado,840,6,Con atención médica diaria y con especialidades y/o otras profesiones
7589,50066092301550,CLINICA PRIVADA OFTALMOLOGICA PEHUAJO,Privado,609,6,Con atención médica diaria y con especialidades y/o otras profesiones
7590,50141822231409,CAPS NOETINGER,Municipal,182,14,Con atención médica diaria y con especialidades y/o otras profesiones
7591,50064902301653,INSTITUTO OFTALMOLOGICO DR. AISENBERG,Privado,490,6,Con atención médica diaria y con especialidades y/o otras profesiones
7592,50140142331482,CENTRO MEDICO CLINICA DE OJOS CORDOBA PRIVADA S.R.L,Privado,14,14,Con atención médica general por lo menos 3 días de la semana
7593,50140142331483,CLINICA DE OJOS MALDONADO BAS PRIVADO S.R.L.,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
7594,50141472231444,CENTRO DE SALUD LOS CEDROS,Municipal,147,14,Con atención médica diaria y con especialidades y/o otras profesiones
7595,50140912231465,CENTRO DE SALUD SALVADOR MAZZA,Municipal,91,14,Con atención médica diaria y con especialidades y/o otras profesiones
7596,50140422231420,CENTRO ASISTENCIAL MUNICIPAL LA PALESTINA,Municipal,42,14,Con atención médica diaria y con especialidades y/o otras profesiones
7597,50140142331481,CLINICA CENTRAL DE OJOS PRIVADA S.R.L.,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
7598,50140142331566,INOFAC.INSTITUTO OTORRINOLARINGOLOGICO Y FONOAUDIOLOGICO CORDOBA PRIVADO,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
7599,50700282377468,CONSULTORIOS MEDICOS PARA ATENCION AMBULATORIA DE LA ASOCIACION MEDICOS DE CABECERA,Privado,28,70,Con atención médica general por lo menos 3 días de la semana
7600,50100912124177,ESTABLECIMIENTO SANITARIO PERIFERICO DE ENFERMERIA CASA DE PIEDRA,Provincial,91,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
7601,50140842231437,CENTRO DE SALUD DR. AMERICO MOLINA,Municipal,84,14,Con atención médica diaria y con especialidades y/o otras profesiones
7602,50140912231439,CENTRO DE SALUD DR. JOSE ANEINE,Municipal,91,14,Con atención médica diaria y con especialidades y/o otras profesiones
7603,53700282177398,UNIDADES SANITARIAS MOVILES,Provincial,28,70,Unidades de Atención Móviles
7604,15060562300871,HOGAR GERIATRICO EL SAUCE,Privado,56,6,Bajo riesgo con internación simple
7605,52067632303021,CENTRO DE DIA PLAZA,Privado,763,6,Centro de día
7606,10660702173002,CENTRO DE SALUD ISLA DE CAÑAS - DR. MIGUEL RAGONE,Provincial,70,66,Bajo riesgo con internación simple
7607,15067562300979,NUEVO HOGAR SAN MARINO,Privado,756,6,Bajo riesgo con internación simple
7608,50068612301680,POLICLINICA COERI,Privado,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
7609,52063712303086,FRESENIUS MEDICAL CARE ARGENTINA SA DE SAN MARTIN,Privado,371,6,Centro de Diálisis
7610,15065152301025,RINCON DEL BOSQUE  (GERIATRICO),Privado,515,6,Mediano riesgo con internación con cuidados especiales
7611,51660282173510,CUCAI SALTA LABORATORIO DE HISTOCOMPATIBILIDAD,Provincial,28,66,Otros
7612,50067492301976,SAN FERNANDO MEDICINA,Privado,749,6,Con atención médica diaria y con especialidades y/o otras profesiones
7613,13068612300613,HOSPITAL DE DIA FUNDACION DE PREVENCION SOCIAL (A),Privado,861,6,Bajo riesgo con internación simple
7614,52065682302973,CASTELAR,Privado,568,6,Centro de día
7615,15060352300999,RESIDENCIA GERIATRICA DAQUILA,Privado,35,6,Bajo riesgo con internación simple
7616,15068052300685,CENTRO GERIATRICO ALCO,Privado,805,6,Bajo riesgo con internación simple
7617,50820842385052,CENTRO MEDICO ANGELOME,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7618,50340282147105,CENTRO DE SALUD CAMPO BANDERA,Provincial,28,34,Sin atención médica en forma periódica (menor a 3 veces por semana)
7619,14064342300631,CENTRO DE OJOS LANUS,Privado,434,6,Bajo riesgo con internación simple
7620,15063712300917,RESIDENCIA ALEMANA BALLESTER,Privado,371,6,Bajo riesgo con internación simple
7621,52062702303067,CENTRO EDUCATIVO TERAPEUTICO MILAGROS,Privado,270,6,Centro educativo terapéutico
7622,15064342300911,HOGAR GERIATRICO NUEVA VIDA,Privado,434,6,Bajo riesgo con internación simple
7623,50060562301563,CONSULTORIO MEDICO COMPAÑIA MEGA S.A,Privado,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7624,15060562300981,NUEVO INSTITUTO GERIATRICO BAHIENSE,Privado,56,6,Bajo riesgo con internación simple
7625,15060562300987,RESIDENCIA BAHIA BLANCA,Privado,56,6,Bajo riesgo con internación simple
7626,15060562300888,HOGAR GERIATRICO LAVALLE,Privado,56,6,Bajo riesgo con internación simple
7627,50740492180107,CAPS LAFINUR,Provincial,49,74,Sin atención médica en forma periódica (menor a 3 veces por semana)
7628,50740212180150,CAPS N ° 77 SALADILLO,Provincial,21,74,Sin atención médica en forma periódica (menor a 3 veces por semana)
7629,50740562180097,CAPS JULIO BONA Nº 12,Provincial,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
7630,50740562180143,CAPS PUEBLO NUEVO,Provincial,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
7631,50140282231454,CENTRO DE SALUD MUNICIPAL EDIFICIO CIC,Municipal,28,14,Con atención médica general por lo menos 3 días de la semana
7632,50061892201861,UNIDAD SANITARIA MARISOL,Municipal,189,6,Con atención médica diaria y con especialidades y/o otras profesiones
7633,50061892201840,UNIDAD SANITARIA IRENE,Municipal,189,6,Con atención médica diaria y con especialidades y/o otras profesiones
7634,50064132202169,UNIDAD SANITARIA CENTRO ASISTENCIAL COMUNITARIO DE FORTIN TIBURCIO,Municipal,413,6,Con atención médica diaria y con especialidades y/o otras profesiones
7635,50064132202187,UNIDAD SANITARIA COMUNITARIA SAFOCARDA,Municipal,413,6,Con atención médica diaria y con especialidades y/o otras profesiones
7636,50060582202939,UNIDAD SANITARIA 8 DE OCTUBRE I DE QUILMES,Municipal,658,6,Con atención médica diaria y con especialidades y/o otras profesiones
7637,50060582201520,CIC LA PAZ,Municipal,658,6,Con atención médica diaria y con especialidades y/o otras profesiones
7638,50060582202377,UNIDAD SANITARIA LA PRIMAVERA,Municipal,658,6,Con atención médica diaria y con especialidades y/o otras profesiones
7639,50060582202383,UNIDAD SANITARIA LA VERA,Municipal,658,6,Con atención médica diaria y con especialidades y/o otras profesiones
7640,50065392201566,CONSULTORIO MEDICO PADRE PABLO MARIA GAZZARRI,Municipal,539,6,Con atención médica diaria y con especialidades y/o otras profesiones
7641,50064272201915,UNIDAD DE SALUD SABIN,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7642,50064272201912,UNIDAD DE SALUD MALVINAS ARGENTINAS,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7643,50064272201768,UNIDAD SANITARIA  MARIA ELENA,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7644,50064272202130,UNIDAD SANITARIA BARRIO SAN JOSE OBRERO DE LA MATANZA,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7645,50820982184627,CENTRO DE SALUD COLONIA TERESA,Provincial,98,82,Sin atención médica en forma periódica (menor a 3 veces por semana)
7646,50064272202702,UNIDAD SANITARIA PADRE MARIO,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7647,50064272201769,UNIDAD DE SALUD MONSEÑOR BUFANO,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7648,50067702201209,CENTRO DE SALUD LA BUENA MOZA,Municipal,770,6,Con atención médica diaria y con especialidades y/o otras profesiones
7649,50300282142320,CENTRO DE SALUD Nº 1 - ANGELITA TAGLIAPIETRA,Municipal,28,30,Con atención médica general por lo menos 3 días de la semana
7650,50300492142396,CENTRO DE SALUD 2 DE ABRIL,Municipal,49,30,Con atención médica diaria y con especialidades y/o otras profesiones
7651,50300492142340,CENTRO DE SALUD POMPEYA,Municipal,49,30,Sin atención médica en forma periódica (menor a 3 veces por semana)
7652,50300492142348,CENTRO DE SALUD ROCAMORA,Municipal,49,30,Sin atención médica en forma periódica (menor a 3 veces por semana)
7653,14063712300669,INSTITUTO MEDICO DE OJOS (IMO),Privado,371,6,Bajo riesgo con internación simple
7654,11065682300539,INSTITUTO PEDIATRICO CASTELAR,Privado,568,6,Con atención médica diaria y con especialidades y/o otras profesiones
7655,10020012315482,SANATORIO PRIVADO DEL CENTRO,Privado,3,2,Alto riesgo con terapia intensiva
7656,50064412701577,CONSULTORIOS EXTERNOS OBRA SOCIAL UOMRA SECCIONAL LA PLATA,Obra social,441,6,Con atención médica diaria y con especialidades y/o otras profesiones
7657,13020012315269,CLINICA ARGOS (M),Privado,7,2,Bajo riesgo con internación simple
7658,50061542202849,UNIDAD SANITARIA TIMOTE,Municipal,154,6,Con atención médica diaria y con especialidades y/o otras profesiones
7659,52460142355209,CENTRO DE TRATAMIENTO MEDICO RENAL S.A.,Privado,14,46,Centro de Diálisis
7660,12820632184274,HOSPITAL DR. JOSE BERNARDO ITURRASPE,Provincial,63,82,Alto riesgo con terapia intensiva especializada
7661,15900842396089,RESIDENCIA PARA ADULTOS MAYORES ANITA,Privado,84,90,Bajo riesgo con internación simple
7662,50180212239401,SAPS DR. MARCELINO VERA,Municipal,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
7663,13820842384309,SANATORIO ALEM (PSIQUIATRICO),Privado,84,82,Bajo riesgo con internación simple
7664,50820842385055,CENTRO MEDICO CLINAT SALUD SRL,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7665,50820842385080,CENTRO MEDICO CAMECIAR,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7666,50820842385058,CENTRO DE PRESTACIONES MEDICAS CEPREME S.A.,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7667,50820842385086,CENTRO MEDICO DAVOLI,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7668,50820842385075,CENTRO DE ATENCION PRIMARIA LA SEGUNDA ART. S.A.,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7669,13820632384304,HOGAR DE ALOJAMIENTO PARA PERSONAS CON DISCAPACIDAD UN MUNDO ESPECIAL,Privado,63,82,Bajo riesgo con internación simple
7670,50421052153096,JOSE RUCCI,Provincial,105,42,Con atención médica diaria y con especialidades y/o otras profesiones
7671,50820142385322,CENTRO ASISTENCIAL ZONA NORTE,Privado,14,82,Con atención médica general por lo menos 3 días de la semana
7672,50140352231440,CENTRO DE SALUD DR. OBDULIO S. VARGAS DE MATTALDI,Municipal,35,14,Con atención médica general por lo menos 3 días de la semana
7673,50140212231442,CENTRO DE SALUD EVITA DE MALVINAS ARGENTINAS,Municipal,21,14,Con atención médica diaria y con especialidades y/o otras profesiones
7674,50140982231458,CENTRO DE SALUD MUNICIPAL MONTE DE LOS GAUCHOS,Municipal,98,14,Con atención médica diaria y con especialidades y/o otras profesiones
7675,13020012315272,CLINICA DE NEUROPSIQUIATRIA Y PSICOLOGIA MEDICA S.A. (M),Privado,2,2,Bajo riesgo con internación simple
7676,15066162200783,HOGAR DE ANCIANOS DR. ATILIO SCARPETTA,Municipal,616,6,Bajo riesgo con internación simple
7677,15067422200791,HOGAR DE ANCIANOS EL RETIRO,Municipal,742,6,Bajo riesgo con internación simple
7678,15062172200792,HOGAR DE ANCIANOS ELENA HERBERT DE ESTEFANELL,Municipal,217,6,Bajo riesgo con internación simple
7679,15065882200809,HOGAR DE ANCIANOS MUNICIPAL SANTO DOMINGO DE GUZMAN,Municipal,588,6,Bajo riesgo con internación simple
7680,15061262200819,HOGAR DE ANCIANOS SAN JOSE (CAMPANA),Municipal,126,6,Bajo riesgo con internación simple
7681,50821192385083,CENTRO MEDICO CRUZ AZUL DE OSIAD Y FULL MEDIC,Privado,119,82,Con atención médica general por lo menos 3 días de la semana
7682,51820702385804,LABORATORIO ANALISIS CLINICOS DRES. AUFRANC,Privado,70,82,Laboratorio de Análisis Clínicos
7683,52780072383133,CENTRO DE TRATAMIENTO DE BULIMIA Y ANOREXIA A.A.P.T.A.,Privado,42,78,Centro de día
7684,50100912124147,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA LA HOYADA,Provincial,91,10,Con atención médica general por lo menos 3 días de la semana
7685,52780212383145,GABINETE DE KINESIOLOGIA Y FISIOTERAPIA OGGI,Privado,21,78,Centro Rehabilitación motora
7686,50101052124149,ESTABLECIMIENTO SANITARIO  LOS PALACIOS,Provincial,105,10,Con atención médica general por lo menos 3 días de la semana
7687,50101052124150,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA LOS QUINTEROS,Provincial,105,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
7688,50100212124152,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA MINAS CAPILLITA,Provincial,21,10,Con atención médica general por lo menos 3 días de la semana
7689,50100352124153,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA MINAS DE CULAMPAJA,Provincial,35,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
7690,50100352124173,ESTABLECIMIENTO SANITARIO RIO LAS CUEVAS,Provincial,35,10,Con atención médica general por lo menos 3 días de la semana
7691,50101052124178,ESTABLECIMIENTO SANITARIO PERIFERICO DE ENFERMERIA SAN JOSE,Provincial,105,10,Con atención médica general por lo menos 3 días de la semana
7692,50100912124179,ESTABLECIMIENTO SANITARIO  SAN JOSE BANDA,Provincial,91,10,Con atención médica general por lo menos 3 días de la semana
7693,50100352124160,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA SHINCAL,Provincial,35,10,Con atención médica general por lo menos 3 días de la semana
7694,14063642000660,HOSPITAL NACIONAL DR. BALDOMERO SOMMER,Nacional,364,6,Mediano riesgo con internación con cuidados especiales
7695,50820632385275,CONSULTORIO DR. LEON ERNESTO SERRUYA,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
7696,50820632385250,CONSULTORIO DR. AMERICO BUGGERO,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
7697,50820632385256,CONSULTORIO DR. CARLOS ALBERTO BECKER,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
7698,15064412300838,HOGAR GERIATRICO (LA PLATA),Privado,441,6,Bajo riesgo con internación simple
7699,15062742300731,GERIATRICO LUZ DIVINA,Privado,274,6,Bajo riesgo con internación simple
7700,15064412300732,GERIATRICO MARO,Privado,441,6,Bajo riesgo con internación simple
7701,11060582300531,CLINICA PRIVADA DEL NIÑO,Privado,658,6,Alto riesgo con terapia intensiva especializada
7702,53064412303161,SPEMM EMERSUR SERVICIO DE AMBULANCIAS PARA EL TRASLADO DE PACIENTES SIN RIESGO DE VIDA,Privado,441,6,Sistema de Atención extra hospitalaria
7703,50064902301394,CENTRO DE TERAPIA RADIANTE ACEVEDO,Privado,490,6,Con atención médica diaria y con especialidades y/o otras profesiones
7704,53064902303162,SPEMM EMME,Privado,490,6,Sistema de Atención extra hospitalaria
7705,13066232300576,CLINICA PRIVADA DE SALUD MENTAL PERGAMINO SA,Privado,623,6,Bajo riesgo con internación simple
7706,50060282301448,CENTRO PEDIATRICO MARMOL,Privado,28,6,Con atención médica diaria y con especialidades y/o otras profesiones
7707,53064342303112,AMBULANCIAS TRASB.A.M.,Privado,434,6,Sistema de Atención extra hospitalaria
7708,50060912301677,POLICLINICA BERAZATEGUI,Privado,91,6,Con atención médica diaria y con especialidades y/o otras profesiones
7709,15064902300694,EL AMANECER,Privado,490,6,Bajo riesgo con internación simple
7710,10661262173000,CENTRO DE SALUD AGUAS BLANCAS,Provincial,126,66,Bajo riesgo con internación simple
7711,50060282301534,CIMFYR SUR POLICLINICA,Privado,28,6,Con atención médica diaria y con especialidades y/o otras profesiones
7712,52066232302988,FUNDACION ARCAS DE AMOR,Privado,623,6,Centro de día
7713,52066232303022,CENTRO DE DIA ESPERANZA (D),Privado,623,6,Centro de día
7714,50060282301907,SALA DE PRIMEROS DE AUXILIOS CLAYPOLE,Privado,28,6,Con atención médica diaria y con especialidades y/o otras profesiones
7715,53067282303115,SERVICIO DE AMBULANCIAS PARA EL TRASLADO DE PACIENTES SIN RIESGO DE VIDA ASISTEM,Privado,728,6,Sistema de Atención extra hospitalaria
7716,50060282301708,POLICLINICA PRIVADA CENTRO MEDICO CLAYPOLE,Privado,28,6,Con atención médica diaria y con especialidades y/o otras profesiones
7717,15067142300827,HOGAR DE ANCIANOS SAN VICENTE DE PAUL,Privado,714,6,Bajo riesgo con internación simple
