,cobertura,edad,mujer,total,provincia_id,año
10775,Con cobertura,40,344,783,70,2010
10776,Con cobertura,41,417,861,70,2010
10777,Con cobertura,42,310,731,70,2010
10778,Con cobertura,43,378,737,70,2010
10779,Con cobertura,44,320,648,70,2010
10780,Con cobertura,45,287,561,70,2010
10781,Con cobertura,46,286,550,70,2010
10782,Con cobertura,47,338,655,70,2010
10783,Con cobertura,48,325,660,70,2010
10784,Con cobertura,49,237,602,70,2010
10785,Con cobertura,50,254,529,70,2010
10786,Con cobertura,51,288,586,70,2010
10787,Con cobertura,52,267,524,70,2010
10788,Con cobertura,53,287,521,70,2010
10789,Con cobertura,54,307,585,70,2010
10790,Con cobertura,55,299,654,70,2010
10791,Con cobertura,56,221,425,70,2010
10792,Con cobertura,57,247,498,70,2010
10793,Con cobertura,58,194,359,70,2010
10794,Con cobertura,59,172,379,70,2010
10795,Con cobertura,60,221,412,70,2010
10796,Con cobertura,61,227,413,70,2010
10797,Con cobertura,62,150,357,70,2010
10798,Con cobertura,63,107,331,70,2010
10799,Con cobertura,64,103,231,70,2010
10800,Con cobertura,65,96,253,70,2010
10801,Con cobertura,66,125,257,70,2010
10802,Con cobertura,67,121,194,70,2010
10803,Con cobertura,68,76,148,70,2010
10804,Con cobertura,69,59,126,70,2010
10805,Con cobertura,70,72,142,70,2010
10806,Con cobertura,71,91,132,70,2010
10807,Con cobertura,72,44,81,70,2010
10808,Con cobertura,73,98,195,70,2010
10809,Con cobertura,74,51,84,70,2010
10810,Con cobertura,75,26,72,70,2010
10811,Con cobertura,76,25,50,70,2010
10812,Con cobertura,77,31,52,70,2010
10813,Con cobertura,78,28,95,70,2010
10814,Con cobertura,79,22,43,70,2010
10815,Con cobertura,80,24,49,70,2010
10816,Con cobertura,81,49,63,70,2010
10817,Con cobertura,82,11,23,70,2010
10818,Con cobertura,83,8,21,70,2010
10819,Con cobertura,84,13,36,70,2010
10820,Con cobertura,85,28,32,70,2010
10821,Con cobertura,86,20,22,70,2010
10822,Con cobertura,87,14,18,70,2010
10823,Con cobertura,88,12,22,70,2010
10824,Con cobertura,89,11,12,70,2010
10825,Con cobertura,90,3,3,70,2010
10826,Con cobertura,93,13,13,70,2010
10827,Con cobertura,94,11,11,70,2010
10828,Con cobertura,96,0,1,70,2010
10829,Con cobertura,97,1,2,70,2010
10832,Con cobertura,0,205,301,70,2010
10833,Con cobertura,1,170,369,70,2010
10834,Con cobertura,2,173,425,70,2010
10835,Con cobertura,3,161,373,70,2010
10836,Con cobertura,4,109,306,70,2010
10837,Con cobertura,5,152,300,70,2010
10838,Con cobertura,6,189,321,70,2010
10839,Con cobertura,7,137,281,70,2010
10840,Con cobertura,8,174,283,70,2010
10841,Con cobertura,9,124,210,70,2010
10842,Con cobertura,10,126,230,70,2010
10843,Con cobertura,11,100,267,70,2010
10844,Con cobertura,12,96,209,70,2010
10845,Con cobertura,13,125,261,70,2010
10846,Con cobertura,14,118,233,70,2010
10847,Con cobertura,15,133,240,70,2010
10848,Con cobertura,16,87,244,70,2010
10849,Con cobertura,17,78,202,70,2010
10850,Con cobertura,18,142,290,70,2010
10851,Con cobertura,19,128,242,70,2010
10852,Con cobertura,20,101,175,70,2010
10853,Con cobertura,21,120,234,70,2010
10854,Con cobertura,22,152,231,70,2010
10855,Con cobertura,23,181,363,70,2010
10856,Con cobertura,24,142,256,70,2010
10857,Con cobertura,25,165,363,70,2010
10858,Con cobertura,26,220,447,70,2010
10859,Con cobertura,27,213,372,70,2010
10860,Con cobertura,28,254,454,70,2010
10861,Con cobertura,29,182,374,70,2010
10862,Con cobertura,30,273,598,70,2010
10863,Con cobertura,31,247,469,70,2010
10864,Con cobertura,32,194,403,70,2010
10865,Con cobertura,33,204,363,70,2010
10866,Con cobertura,34,192,387,70,2010
10867,Con cobertura,35,259,488,70,2010
10868,Con cobertura,36,148,323,70,2010
10869,Con cobertura,37,172,302,70,2010
10870,Con cobertura,38,171,377,70,2010
10871,Con cobertura,39,71,214,70,2010
10872,Con cobertura,40,136,300,70,2010
10873,Con cobertura,41,87,234,70,2010
10874,Con cobertura,42,88,227,70,2010
10875,Con cobertura,43,78,214,70,2010
10876,Con cobertura,44,104,250,70,2010
10877,Con cobertura,45,127,205,70,2010
10878,Con cobertura,46,117,220,70,2010
10879,Con cobertura,47,71,145,70,2010
10880,Con cobertura,48,124,193,70,2010
10881,Con cobertura,49,82,200,70,2010
10882,Con cobertura,50,143,215,70,2010
10883,Con cobertura,51,89,174,70,2010
10884,Con cobertura,52,66,134,70,2010
10885,Con cobertura,53,68,142,70,2010
10886,Con cobertura,54,154,230,70,2010
10887,Con cobertura,55,21,119,70,2010
10888,Con cobertura,56,131,225,70,2010
10889,Con cobertura,57,122,213,70,2010
10890,Con cobertura,58,112,191,70,2010
10891,Con cobertura,59,76,227,70,2010
10892,Con cobertura,60,63,149,70,2010
10893,Con cobertura,61,46,95,70,2010
10894,Con cobertura,62,91,178,70,2010
10895,Con cobertura,63,21,74,70,2010
10896,Con cobertura,64,23,65,70,2010
10897,Con cobertura,65,32,90,70,2010
10898,Con cobertura,66,26,41,70,2010
10899,Con cobertura,67,25,66,70,2010
10900,Con cobertura,68,5,39,70,2010
10901,Con cobertura,69,41,52,70,2010
10902,Con cobertura,70,11,36,70,2010
10903,Con cobertura,71,1,3,70,2010
10904,Con cobertura,72,7,16,70,2010
10905,Con cobertura,73,3,5,70,2010
10906,Con cobertura,74,21,41,70,2010
10907,Con cobertura,75,20,21,70,2010
10908,Con cobertura,76,40,58,70,2010
10909,Con cobertura,77,1,31,70,2010
10910,Con cobertura,78,1,10,70,2010
10911,Con cobertura,79,10,21,70,2010
10912,Con cobertura,80,8,35,70,2010
10913,Con cobertura,81,1,2,70,2010
10914,Con cobertura,82,9,10,70,2010
10915,Con cobertura,83,10,20,70,2010
10916,Con cobertura,84,2,3,70,2010
10917,Con cobertura,85,10,10,70,2010
10918,Con cobertura,86,9,9,70,2010
10919,Con cobertura,89,2,2,70,2010
10920,Con cobertura,90,7,8,70,2010
10921,Con cobertura,93,0,1,70,2010
10922,Con cobertura,95,0,1,70,2010
10923,Con cobertura,96,7,7,70,2010
10926,Con cobertura,0,243,516,70,2010
10927,Con cobertura,1,213,446,70,2010
10928,Con cobertura,2,224,463,70,2010
10929,Con cobertura,3,214,464,70,2010
10930,Con cobertura,4,158,353,70,2010
10931,Con cobertura,5,249,491,70,2010
10932,Con cobertura,6,196,375,70,2010
10933,Con cobertura,7,151,361,70,2010
10934,Con cobertura,8,187,346,70,2010
10935,Con cobertura,9,197,392,70,2010
10936,Con cobertura,10,161,294,70,2010
10937,Con cobertura,11,157,350,70,2010
10938,Con cobertura,12,176,326,70,2010
10939,Con cobertura,13,117,277,70,2010
10940,Con cobertura,14,144,322,70,2010
10941,Con cobertura,15,161,301,70,2010
10942,Con cobertura,16,139,261,70,2010
10943,Con cobertura,17,175,278,70,2010
10944,Con cobertura,18,123,239,70,2010
10945,Con cobertura,19,155,258,70,2010
10946,Con cobertura,20,114,191,70,2010
10947,Con cobertura,21,75,111,70,2010
10948,Con cobertura,22,109,169,70,2010
10949,Con cobertura,23,65,137,70,2010
10950,Con cobertura,24,82,137,70,2010
10951,Con cobertura,25,42,105,70,2010
10952,Con cobertura,26,111,173,70,2010
10953,Con cobertura,27,91,132,70,2010
10954,Con cobertura,28,116,186,70,2010
10955,Con cobertura,29,79,149,70,2010
10956,Con cobertura,30,123,225,70,2010
10957,Con cobertura,31,52,100,70,2010
10958,Con cobertura,32,104,177,70,2010
10959,Con cobertura,33,74,141,70,2010
10960,Con cobertura,34,104,199,70,2010
10961,Con cobertura,35,131,177,70,2010
10962,Con cobertura,36,140,238,70,2010
10963,Con cobertura,37,110,170,70,2010
10964,Con cobertura,38,102,141,70,2010
10965,Con cobertura,39,86,208,70,2010
10966,Con cobertura,40,124,159,70,2010
10967,Con cobertura,41,93,136,70,2010
10968,Con cobertura,42,136,207,70,2010
10969,Con cobertura,43,131,166,70,2010
10970,Con cobertura,44,119,176,70,2010
10971,Con cobertura,45,104,188,70,2010
10972,Con cobertura,46,108,148,70,2010
10973,Con cobertura,47,135,182,70,2010
10974,Con cobertura,48,131,193,70,2010
10975,Con cobertura,49,144,201,70,2010
10976,Con cobertura,50,134,197,70,2010
10977,Con cobertura,51,138,252,70,2010
10978,Con cobertura,52,113,164,70,2010
10979,Con cobertura,53,136,219,70,2010
10980,Con cobertura,54,109,176,70,2010
10981,Con cobertura,55,153,220,70,2010
10982,Con cobertura,56,166,259,70,2010
10983,Con cobertura,57,110,196,70,2010
10984,Con cobertura,58,101,187,70,2010
10985,Con cobertura,59,202,262,70,2010
10986,Con cobertura,60,155,237,70,2010
10987,Con cobertura,61,111,157,70,2010
10988,Con cobertura,62,120,211,70,2010
10989,Con cobertura,63,81,144,70,2010
10990,Con cobertura,64,24,64,70,2010
10991,Con cobertura,65,77,104,70,2010
10992,Con cobertura,66,41,85,70,2010
10993,Con cobertura,67,37,75,70,2010
10994,Con cobertura,68,61,108,70,2010
10995,Con cobertura,69,34,72,70,2010
10996,Con cobertura,70,50,57,70,2010
10997,Con cobertura,71,39,50,70,2010
10998,Con cobertura,72,11,19,70,2010
10999,Con cobertura,73,26,65,70,2010
11000,Con cobertura,74,37,44,70,2010
11001,Con cobertura,75,41,67,70,2010
11002,Con cobertura,76,46,75,70,2010
11003,Con cobertura,77,38,58,70,2010
11004,Con cobertura,78,56,77,70,2010
11005,Con cobertura,79,8,26,70,2010
11006,Con cobertura,80,30,59,70,2010
11007,Con cobertura,81,8,25,70,2010
11008,Con cobertura,82,7,22,70,2010
11009,Con cobertura,83,8,17,70,2010
11010,Con cobertura,84,3,7,70,2010
11011,Con cobertura,85,23,27,70,2010
11012,Con cobertura,86,2,4,70,2010
11013,Con cobertura,87,20,23,70,2010
11014,Con cobertura,88,18,27,70,2010
11015,Con cobertura,89,1,4,70,2010
11016,Con cobertura,90,0,2,70,2010
11017,Con cobertura,93,3,3,70,2010
11018,Con cobertura,95,0,1,70,2010
11019,Con cobertura,96,1,1,70,2010
11020,Con cobertura,101,0,1,70,2010
11023,Sin cobertura,0,3446,7134,70,2010
11024,Sin cobertura,1,3436,6940,70,2010
11025,Sin cobertura,2,3411,7059,70,2010
11026,Sin cobertura,3,3469,6957,70,2010
11027,Sin cobertura,4,3251,6513,70,2010
11028,Sin cobertura,5,3327,6600,70,2010
11029,Sin cobertura,6,3406,7080,70,2010
11030,Sin cobertura,7,2985,6200,70,2010
11031,Sin cobertura,8,3307,6552,70,2010
11032,Sin cobertura,9,2945,6185,70,2010
11033,Sin cobertura,10,3348,6560,70,2010
11034,Sin cobertura,11,3166,6370,70,2010
11035,Sin cobertura,12,3191,6521,70,2010
11036,Sin cobertura,13,2851,5863,70,2010
11037,Sin cobertura,14,3160,6179,70,2010
11038,Sin cobertura,15,3201,6500,70,2010
11039,Sin cobertura,16,3063,6049,70,2010
11040,Sin cobertura,17,2839,5848,70,2010
11041,Sin cobertura,18,3277,6540,70,2010
11042,Sin cobertura,19,3139,6617,70,2010
11043,Sin cobertura,20,2887,6088,70,2010
11044,Sin cobertura,21,3368,7152,70,2010
11045,Sin cobertura,22,3360,6776,70,2010
11046,Sin cobertura,23,3224,6664,70,2010
11047,Sin cobertura,24,3162,6546,70,2010
11048,Sin cobertura,25,2776,5850,70,2010
11049,Sin cobertura,26,2728,5779,70,2010
11050,Sin cobertura,27,2717,5421,70,2010
11051,Sin cobertura,28,2940,5910,70,2010
11052,Sin cobertura,29,2717,5325,70,2010
11053,Sin cobertura,30,2616,5418,70,2010
11054,Sin cobertura,31,2640,5260,70,2010
11055,Sin cobertura,32,2440,4697,70,2010
11056,Sin cobertura,33,2356,4725,70,2010
11057,Sin cobertura,34,1972,4120,70,2010
11058,Sin cobertura,35,2340,4577,70,2010
11059,Sin cobertura,36,1964,4080,70,2010
11060,Sin cobertura,37,1659,3392,70,2010
11061,Sin cobertura,38,1727,3507,70,2010
11062,Sin cobertura,39,1794,3563,70,2010
11063,Sin cobertura,40,1883,3585,70,2010
11064,Sin cobertura,41,1337,2801,70,2010
11065,Sin cobertura,42,1282,2792,70,2010
11066,Sin cobertura,43,1531,2814,70,2010
11067,Sin cobertura,44,1253,2639,70,2010
11068,Sin cobertura,45,1322,2701,70,2010
11069,Sin cobertura,46,1336,2695,70,2010
11070,Sin cobertura,47,1360,2609,70,2010
11071,Sin cobertura,48,1217,2513,70,2010
11072,Sin cobertura,49,1270,2613,70,2010
11073,Sin cobertura,50,1240,2580,70,2010
11074,Sin cobertura,51,1178,2513,70,2010
11075,Sin cobertura,52,1126,2359,70,2010
11076,Sin cobertura,53,1192,2245,70,2010
11077,Sin cobertura,54,1138,2364,70,2010
11078,Sin cobertura,55,1470,2640,70,2010
11079,Sin cobertura,56,935,2103,70,2010
11080,Sin cobertura,57,1073,2248,70,2010
11081,Sin cobertura,58,1102,2291,70,2010
11082,Sin cobertura,59,854,1868,70,2010
11083,Sin cobertura,60,972,2009,70,2010
11084,Sin cobertura,61,668,1672,70,2010
11085,Sin cobertura,62,553,1429,70,2010
11086,Sin cobertura,63,404,1339,70,2010
11087,Sin cobertura,64,173,928,70,2010
11088,Sin cobertura,65,152,800,70,2010
11089,Sin cobertura,66,138,452,70,2010
11090,Sin cobertura,67,80,257,70,2010
11091,Sin cobertura,68,106,299,70,2010
11092,Sin cobertura,69,100,203,70,2010
11093,Sin cobertura,70,93,245,70,2010
11094,Sin cobertura,71,135,221,70,2010
11095,Sin cobertura,72,66,166,70,2010
11096,Sin cobertura,73,44,121,70,2010
11097,Sin cobertura,74,69,134,70,2010
11098,Sin cobertura,75,95,231,70,2010
11099,Sin cobertura,76,73,147,70,2010
11100,Sin cobertura,77,43,115,70,2010
11101,Sin cobertura,78,69,135,70,2010
11102,Sin cobertura,79,89,150,70,2010
11103,Sin cobertura,80,41,82,70,2010
11104,Sin cobertura,81,33,55,70,2010
11105,Sin cobertura,82,37,55,70,2010
11106,Sin cobertura,83,22,45,70,2010
11107,Sin cobertura,84,34,42,70,2010
11108,Sin cobertura,85,19,24,70,2010
11109,Sin cobertura,86,15,24,70,2010
11110,Sin cobertura,87,19,37,70,2010
11111,Sin cobertura,88,15,20,70,2010
11112,Sin cobertura,89,15,22,70,2010
11113,Sin cobertura,90,7,9,70,2010
11114,Sin cobertura,91,4,5,70,2010
11115,Sin cobertura,92,13,22,70,2010
11116,Sin cobertura,93,2,3,70,2010
11117,Sin cobertura,94,1,3,70,2010
11118,Sin cobertura,95,2,2,70,2010
11119,Sin cobertura,96,10,21,70,2010
11120,Sin cobertura,98,1,1,70,2010
11121,Sin cobertura,99,1,2,70,2010
11122,Sin cobertura,100,2,2,70,2010
11238,Con cobertura,0,1306,2812,74,2010
11239,Con cobertura,1,1555,3149,74,2010
11240,Con cobertura,2,1503,3274,74,2010
11241,Con cobertura,3,1409,3006,74,2010
11242,Con cobertura,4,1675,3145,74,2010
11243,Con cobertura,5,1709,3338,74,2010
11244,Con cobertura,6,1490,3122,74,2010
11245,Con cobertura,7,1815,3439,74,2010
11246,Con cobertura,8,1744,3229,74,2010
11247,Con cobertura,9,1712,3342,74,2010
11248,Con cobertura,10,1726,3424,74,2010
11249,Con cobertura,11,1653,3459,74,2010
11250,Con cobertura,12,1522,3165,74,2010
11251,Con cobertura,13,1565,3119,74,2010
11252,Con cobertura,14,1630,3551,74,2010
11253,Con cobertura,15,1560,3223,74,2010
11254,Con cobertura,16,1566,2985,74,2010
11255,Con cobertura,17,1534,2986,74,2010
11256,Con cobertura,18,1245,2801,74,2010
11257,Con cobertura,19,1425,2592,74,2010
11258,Con cobertura,20,1336,2342,74,2010
11259,Con cobertura,21,1128,2033,74,2010
11260,Con cobertura,22,1074,2125,74,2010
11261,Con cobertura,23,1233,2447,74,2010
11262,Con cobertura,24,1297,2362,74,2010
11263,Con cobertura,25,1322,2352,74,2010
11264,Con cobertura,26,1321,2596,74,2010
11265,Con cobertura,27,1350,2720,74,2010
11266,Con cobertura,28,1814,3202,74,2010
11267,Con cobertura,29,1515,3199,74,2010
11268,Con cobertura,30,1527,3089,74,2010
11269,Con cobertura,31,1653,3223,74,2010
11270,Con cobertura,32,1819,3578,74,2010
11271,Con cobertura,33,1496,3018,74,2010
11272,Con cobertura,34,1566,2929,74,2010
11273,Con cobertura,35,1485,2946,74,2010
11274,Con cobertura,36,1513,2819,74,2010
11275,Con cobertura,37,1497,2801,74,2010
11276,Con cobertura,38,1468,2834,74,2010
11277,Con cobertura,39,1470,2698,74,2010
11278,Con cobertura,40,1390,2531,74,2010
11279,Con cobertura,41,1186,2217,74,2010
11280,Con cobertura,42,1176,2270,74,2010
11281,Con cobertura,43,1171,2151,74,2010
11282,Con cobertura,44,1137,2198,74,2010
11283,Con cobertura,45,1131,2387,74,2010
11284,Con cobertura,46,1265,2222,74,2010
11285,Con cobertura,47,1348,2408,74,2010
11286,Con cobertura,48,1249,2218,74,2010
11287,Con cobertura,49,1176,2022,74,2010
11288,Con cobertura,50,1177,2145,74,2010
11289,Con cobertura,51,1126,2017,74,2010
11290,Con cobertura,52,1106,1948,74,2010
11291,Con cobertura,53,1090,2093,74,2010
11292,Con cobertura,54,1065,1980,74,2010
11293,Con cobertura,55,1183,2097,74,2010
11294,Con cobertura,56,1200,2096,74,2010
11295,Con cobertura,57,975,1677,74,2010
11296,Con cobertura,58,954,1871,74,2010
11297,Con cobertura,59,1001,1756,74,2010
11298,Con cobertura,60,1287,2171,74,2010
11299,Con cobertura,61,1253,2008,74,2010
11300,Con cobertura,62,1242,1991,74,2010
11301,Con cobertura,63,1258,2117,74,2010
11302,Con cobertura,64,1398,2180,74,2010
11303,Con cobertura,65,1460,2261,74,2010
11304,Con cobertura,66,1638,2629,74,2010
11305,Con cobertura,67,1267,2353,74,2010
11306,Con cobertura,68,1238,2178,74,2010
11307,Con cobertura,69,1029,2048,74,2010
11308,Con cobertura,70,1018,1863,74,2010
11309,Con cobertura,71,844,1712,74,2010
11310,Con cobertura,72,965,1756,74,2010
11311,Con cobertura,73,813,1545,74,2010
11312,Con cobertura,74,827,1333,74,2010
11313,Con cobertura,75,802,1392,74,2010
11314,Con cobertura,76,630,1092,74,2010
11315,Con cobertura,77,654,1191,74,2010
11316,Con cobertura,78,693,1143,74,2010
11317,Con cobertura,79,719,1231,74,2010
11318,Con cobertura,80,611,1092,74,2010
11319,Con cobertura,81,640,958,74,2010
11320,Con cobertura,82,441,832,74,2010
11321,Con cobertura,83,481,690,74,2010
11322,Con cobertura,84,310,529,74,2010
11323,Con cobertura,85,344,552,74,2010
11324,Con cobertura,86,310,439,74,2010
11325,Con cobertura,87,310,437,74,2010
11326,Con cobertura,88,281,350,74,2010
11327,Con cobertura,89,173,275,74,2010
11328,Con cobertura,90,143,184,74,2010
11329,Con cobertura,91,108,158,74,2010
11330,Con cobertura,92,132,143,74,2010
11331,Con cobertura,93,76,90,74,2010
11332,Con cobertura,94,60,83,74,2010
11333,Con cobertura,95,19,38,74,2010
11334,Con cobertura,96,47,49,74,2010
11335,Con cobertura,97,10,14,74,2010
11336,Con cobertura,98,23,25,74,2010
11337,Con cobertura,99,16,26,74,2010
11338,Con cobertura,100,4,4,74,2010
11339,Con cobertura,101,1,11,74,2010
11340,Con cobertura,102,2,2,74,2010
11341,Con cobertura,103,2,3,74,2010
11342,Con cobertura,106,11,11,74,2010
11343,Con cobertura,110,0,1,74,2010
11346,Con cobertura,0,380,720,74,2010
11347,Con cobertura,1,360,676,74,2010
11348,Con cobertura,2,264,600,74,2010
11349,Con cobertura,3,414,724,74,2010
11350,Con cobertura,4,351,684,74,2010
11351,Con cobertura,5,323,626,74,2010
11352,Con cobertura,6,416,776,74,2010
11353,Con cobertura,7,344,738,74,2010
11354,Con cobertura,8,358,725,74,2010
11355,Con cobertura,9,386,813,74,2010
11356,Con cobertura,10,259,637,74,2010
11357,Con cobertura,11,285,655,74,2010
11358,Con cobertura,12,348,704,74,2010
11359,Con cobertura,13,314,685,74,2010
11360,Con cobertura,14,372,808,74,2010
11361,Con cobertura,15,252,581,74,2010
11362,Con cobertura,16,285,621,74,2010
11363,Con cobertura,17,215,510,74,2010
11364,Con cobertura,18,314,515,74,2010
11365,Con cobertura,19,292,606,74,2010
11366,Con cobertura,20,237,462,74,2010
11367,Con cobertura,21,187,446,74,2010
11368,Con cobertura,22,249,526,74,2010
11369,Con cobertura,23,197,425,74,2010
11370,Con cobertura,24,198,551,74,2010
11371,Con cobertura,25,212,460,74,2010
11372,Con cobertura,26,149,412,74,2010
11373,Con cobertura,27,415,752,74,2010
11374,Con cobertura,28,309,628,74,2010
11375,Con cobertura,29,315,684,74,2010
11376,Con cobertura,30,362,779,74,2010
11377,Con cobertura,31,289,705,74,2010
11378,Con cobertura,32,381,744,74,2010
11379,Con cobertura,33,370,798,74,2010
11380,Con cobertura,34,339,671,74,2010
11381,Con cobertura,35,394,740,74,2010
11382,Con cobertura,36,300,627,74,2010
11383,Con cobertura,37,229,599,74,2010
11384,Con cobertura,38,297,586,74,2010
11385,Con cobertura,39,246,558,74,2010
11386,Con cobertura,40,284,512,74,2010
11387,Con cobertura,41,233,538,74,2010
11388,Con cobertura,42,242,458,74,2010
11389,Con cobertura,43,176,432,74,2010
11390,Con cobertura,44,249,570,74,2010
11391,Con cobertura,45,230,492,74,2010
11392,Con cobertura,46,220,498,74,2010
11393,Con cobertura,47,309,591,74,2010
11394,Con cobertura,48,194,367,74,2010
11395,Con cobertura,49,174,400,74,2010
11396,Con cobertura,50,226,433,74,2010
11397,Con cobertura,51,149,277,74,2010
11398,Con cobertura,52,217,365,74,2010
11399,Con cobertura,53,148,336,74,2010
11400,Con cobertura,54,188,340,74,2010
11401,Con cobertura,55,149,321,74,2010
11402,Con cobertura,56,167,349,74,2010
11403,Con cobertura,57,174,344,74,2010
11404,Con cobertura,58,122,255,74,2010
11405,Con cobertura,59,108,282,74,2010
11406,Con cobertura,60,97,251,74,2010
11407,Con cobertura,61,70,197,74,2010
11408,Con cobertura,62,86,177,74,2010
11409,Con cobertura,63,101,236,74,2010
11410,Con cobertura,64,68,149,74,2010
11411,Con cobertura,65,57,209,74,2010
11412,Con cobertura,66,101,139,74,2010
11413,Con cobertura,67,42,56,74,2010
11414,Con cobertura,68,28,56,74,2010
11415,Con cobertura,69,52,91,74,2010
11416,Con cobertura,70,26,86,74,2010
11417,Con cobertura,71,24,55,74,2010
11418,Con cobertura,72,30,59,74,2010
11419,Con cobertura,73,9,44,74,2010
11420,Con cobertura,74,6,15,74,2010
11421,Con cobertura,75,38,68,74,2010
11422,Con cobertura,76,13,30,74,2010
11423,Con cobertura,77,33,66,74,2010
11424,Con cobertura,78,15,32,74,2010
11425,Con cobertura,79,40,57,74,2010
11426,Con cobertura,80,13,21,74,2010
11427,Con cobertura,81,16,19,74,2010
11428,Con cobertura,82,32,34,74,2010
11429,Con cobertura,83,3,4,74,2010
11430,Con cobertura,84,4,26,74,2010
11431,Con cobertura,85,13,35,74,2010
11432,Con cobertura,86,6,20,74,2010
11433,Con cobertura,87,2,3,74,2010
11434,Con cobertura,88,11,11,74,2010
11435,Con cobertura,89,18,18,74,2010
11436,Con cobertura,90,3,4,74,2010
11437,Con cobertura,91,1,4,74,2010
11438,Con cobertura,92,1,1,74,2010
11439,Con cobertura,93,1,1,74,2010
11440,Con cobertura,94,0,1,74,2010
11441,Con cobertura,101,1,1,74,2010
11442,Con cobertura,110,1,1,74,2010
11445,Con cobertura,0,143,190,74,2010
11446,Con cobertura,1,48,109,74,2010
11447,Con cobertura,2,52,178,74,2010
11448,Con cobertura,3,81,169,74,2010
11449,Con cobertura,4,57,203,74,2010
11450,Con cobertura,5,61,178,74,2010
11451,Con cobertura,6,68,164,74,2010
11452,Con cobertura,7,56,176,74,2010
11453,Con cobertura,8,50,137,74,2010
11454,Con cobertura,9,108,246,74,2010
11455,Con cobertura,10,49,174,74,2010
11456,Con cobertura,11,108,198,74,2010
11457,Con cobertura,12,90,170,74,2010
11458,Con cobertura,13,78,149,74,2010
11459,Con cobertura,14,41,148,74,2010
11460,Con cobertura,15,65,147,74,2010
11461,Con cobertura,16,89,198,74,2010
11462,Con cobertura,17,51,143,74,2010
11463,Con cobertura,18,32,95,74,2010
11464,Con cobertura,19,71,127,74,2010
11465,Con cobertura,20,85,147,74,2010
11466,Con cobertura,21,57,130,74,2010
11467,Con cobertura,22,68,85,74,2010
11468,Con cobertura,23,48,98,74,2010
11469,Con cobertura,24,130,203,74,2010
11470,Con cobertura,25,109,183,74,2010
11471,Con cobertura,26,65,135,74,2010
11472,Con cobertura,27,105,176,74,2010
11473,Con cobertura,28,130,235,74,2010
11474,Con cobertura,29,105,177,74,2010
11475,Con cobertura,30,74,221,74,2010
11476,Con cobertura,31,96,211,74,2010
11477,Con cobertura,32,110,190,74,2010
11478,Con cobertura,33,142,225,74,2010
11479,Con cobertura,34,106,255,74,2010
11480,Con cobertura,35,114,210,74,2010
11481,Con cobertura,36,79,165,74,2010
11482,Con cobertura,37,47,151,74,2010
11483,Con cobertura,38,67,133,74,2010
11484,Con cobertura,39,133,219,74,2010
11485,Con cobertura,40,67,206,74,2010
11486,Con cobertura,41,107,168,74,2010
11487,Con cobertura,42,63,182,74,2010
11488,Con cobertura,43,52,109,74,2010
11489,Con cobertura,44,52,124,74,2010
11490,Con cobertura,45,91,174,74,2010
11491,Con cobertura,46,68,177,74,2010
11492,Con cobertura,47,97,209,74,2010
11493,Con cobertura,48,93,173,74,2010
11494,Con cobertura,49,54,123,74,2010
11495,Con cobertura,50,45,146,74,2010
11496,Con cobertura,51,114,212,74,2010
11497,Con cobertura,52,60,142,74,2010
11498,Con cobertura,53,97,161,74,2010
11499,Con cobertura,54,94,213,74,2010
11500,Con cobertura,55,82,188,74,2010
11501,Con cobertura,56,72,176,74,2010
11502,Con cobertura,57,67,171,74,2010
11503,Con cobertura,58,80,153,74,2010
11504,Con cobertura,59,50,119,74,2010
11505,Con cobertura,60,64,176,74,2010
11506,Con cobertura,61,16,68,74,2010
11507,Con cobertura,62,30,97,74,2010
11508,Con cobertura,63,51,126,74,2010
11509,Con cobertura,64,40,86,74,2010
11510,Con cobertura,65,55,99,74,2010
11511,Con cobertura,66,13,52,74,2010
11512,Con cobertura,67,13,30,74,2010
11513,Con cobertura,68,4,11,74,2010
11514,Con cobertura,69,3,11,74,2010
11515,Con cobertura,70,22,25,74,2010
11516,Con cobertura,71,11,37,74,2010
11517,Con cobertura,72,13,17,74,2010
11518,Con cobertura,73,19,25,74,2010
11519,Con cobertura,74,6,19,74,2010
11520,Con cobertura,75,12,17,74,2010
11521,Con cobertura,76,4,15,74,2010
11522,Con cobertura,77,20,32,74,2010
11523,Con cobertura,78,12,20,74,2010
11524,Con cobertura,79,10,22,74,2010
11525,Con cobertura,80,1,14,74,2010
11526,Con cobertura,81,10,11,74,2010
11527,Con cobertura,82,3,6,74,2010
11528,Con cobertura,83,2,3,74,2010
11529,Con cobertura,85,1,1,74,2010
11530,Con cobertura,86,9,9,74,2010
11531,Con cobertura,87,2,3,74,2010
11532,Con cobertura,88,10,10,74,2010
11533,Con cobertura,89,1,1,74,2010
11536,Con cobertura,0,125,252,74,2010
11537,Con cobertura,1,77,205,74,2010
11538,Con cobertura,2,81,148,74,2010
11539,Con cobertura,3,73,170,74,2010
11540,Con cobertura,4,70,153,74,2010
11541,Con cobertura,5,96,166,74,2010
11542,Con cobertura,6,45,110,74,2010
11543,Con cobertura,7,56,106,74,2010
11544,Con cobertura,8,84,144,74,2010
11545,Con cobertura,9,60,163,74,2010
11546,Con cobertura,10,49,89,74,2010
11547,Con cobertura,11,46,141,74,2010
11548,Con cobertura,12,55,127,74,2010
