,cobertura,edad,varon,mujer,total,provincia
12207,Programas o planes estatales de salud,50,55,63,118,Santa Cruz
12208,Programas o planes estatales de salud,51,49,50,99,Santa Cruz
12209,Programas o planes estatales de salud,52,49,120,169,Santa Cruz
12210,Programas o planes estatales de salud,53,70,49,119,Santa Cruz
12211,Programas o planes estatales de salud,54,65,48,113,Santa Cruz
12212,Programas o planes estatales de salud,55,56,63,119,Santa Cruz
12213,Programas o planes estatales de salud,56,35,68,103,Santa Cruz
12214,Programas o planes estatales de salud,57,61,82,143,Santa Cruz
12215,Programas o planes estatales de salud,58,37,52,89,Santa Cruz
12216,Programas o planes estatales de salud,59,45,44,89,Santa Cruz
12217,Programas o planes estatales de salud,60,36,72,108,Santa Cruz
12218,Programas o planes estatales de salud,61,49,56,105,Santa Cruz
12219,Programas o planes estatales de salud,62,38,32,70,Santa Cruz
12220,Programas o planes estatales de salud,63,53,27,80,Santa Cruz
12221,Programas o planes estatales de salud,64,31,22,53,Santa Cruz
12222,Programas o planes estatales de salud,65,31,14,45,Santa Cruz
12223,Programas o planes estatales de salud,66,18,8,26,Santa Cruz
12224,Programas o planes estatales de salud,67,19,24,43,Santa Cruz
12225,Programas o planes estatales de salud,68,16,16,32,Santa Cruz
12226,Programas o planes estatales de salud,69,30,11,41,Santa Cruz
12227,Programas o planes estatales de salud,70,13,12,25,Santa Cruz
12228,Programas o planes estatales de salud,71,11,7,18,Santa Cruz
12229,Programas o planes estatales de salud,72,5,13,18,Santa Cruz
12230,Programas o planes estatales de salud,73,11,10,21,Santa Cruz
12231,Programas o planes estatales de salud,74,5,14,19,Santa Cruz
12232,Programas o planes estatales de salud,75,10,15,25,Santa Cruz
12233,Programas o planes estatales de salud,76,22,15,37,Santa Cruz
12234,Programas o planes estatales de salud,77,3,4,7,Santa Cruz
12235,Programas o planes estatales de salud,78,3,3,6,Santa Cruz
12236,Programas o planes estatales de salud,79,3,18,21,Santa Cruz
12237,Programas o planes estatales de salud,80,6,10,16,Santa Cruz
12238,Programas o planes estatales de salud,81,1,17,18,Santa Cruz
12239,Programas o planes estatales de salud,82,4,-,4,Santa Cruz
12240,Programas o planes estatales de salud,83,2,4,6,Santa Cruz
12241,Programas o planes estatales de salud,84,3,3,6,Santa Cruz
12242,Programas o planes estatales de salud,85,5,5,10,Santa Cruz
12243,Programas o planes estatales de salud,86,1,-,1,Santa Cruz
12244,Programas o planes estatales de salud,87,-,1,1,Santa Cruz
12245,Programas o planes estatales de salud,88,1,1,2,Santa Cruz
12246,Programas o planes estatales de salud,89,1,-,1,Santa Cruz
12247,Programas o planes estatales de salud,90,1,3,4,Santa Cruz
12248,Programas o planes estatales de salud,92,-,1,1,Santa Cruz
12249,Programas o planes estatales de salud,96,1,-,1,Santa Cruz
12250,Programas o planes estatales de salud,97,-,1,1,Santa Cruz
12251,Programas o planes estatales de salud,100,1,-,1,Santa Cruz
12253,"No tiene obra social, prepaga o plan estatal",,Varón,Mujer,Total,Santa Cruz
12254,"No tiene obra social, prepaga o plan estatal",0,488,476,964,Santa Cruz
12255,"No tiene obra social, prepaga o plan estatal",1,431,479,910,Santa Cruz
12256,"No tiene obra social, prepaga o plan estatal",2,362,502,864,Santa Cruz
12257,"No tiene obra social, prepaga o plan estatal",3,440,384,824,Santa Cruz
12258,"No tiene obra social, prepaga o plan estatal",4,384,421,805,Santa Cruz
12259,"No tiene obra social, prepaga o plan estatal",5,397,311,708,Santa Cruz
12260,"No tiene obra social, prepaga o plan estatal",6,381,335,716,Santa Cruz
12261,"No tiene obra social, prepaga o plan estatal",7,328,369,697,Santa Cruz
12262,"No tiene obra social, prepaga o plan estatal",8,296,321,617,Santa Cruz
12263,"No tiene obra social, prepaga o plan estatal",9,336,312,648,Santa Cruz
12264,"No tiene obra social, prepaga o plan estatal",10,323,304,627,Santa Cruz
12265,"No tiene obra social, prepaga o plan estatal",11,312,308,620,Santa Cruz
12266,"No tiene obra social, prepaga o plan estatal",12,290,319,609,Santa Cruz
12267,"No tiene obra social, prepaga o plan estatal",13,310,313,623,Santa Cruz
12268,"No tiene obra social, prepaga o plan estatal",14,324,345,669,Santa Cruz
12269,"No tiene obra social, prepaga o plan estatal",15,323,273,596,Santa Cruz
12270,"No tiene obra social, prepaga o plan estatal",16,440,353,793,Santa Cruz
12271,"No tiene obra social, prepaga o plan estatal",17,397,287,684,Santa Cruz
12272,"No tiene obra social, prepaga o plan estatal",18,552,573,1125,Santa Cruz
12273,"No tiene obra social, prepaga o plan estatal",19,895,656,1551,Santa Cruz
12274,"No tiene obra social, prepaga o plan estatal",20,839,607,1446,Santa Cruz
12275,"No tiene obra social, prepaga o plan estatal",21,898,786,1684,Santa Cruz
12276,"No tiene obra social, prepaga o plan estatal",22,789,707,1496,Santa Cruz
12277,"No tiene obra social, prepaga o plan estatal",23,901,650,1551,Santa Cruz
12278,"No tiene obra social, prepaga o plan estatal",24,595,578,1173,Santa Cruz
12279,"No tiene obra social, prepaga o plan estatal",25,563,507,1070,Santa Cruz
12280,"No tiene obra social, prepaga o plan estatal",26,640,486,1126,Santa Cruz
12281,"No tiene obra social, prepaga o plan estatal",27,548,574,1122,Santa Cruz
12282,"No tiene obra social, prepaga o plan estatal",28,588,510,1098,Santa Cruz
12283,"No tiene obra social, prepaga o plan estatal",29,534,467,1001,Santa Cruz
12284,"No tiene obra social, prepaga o plan estatal",30,505,419,924,Santa Cruz
12285,"No tiene obra social, prepaga o plan estatal",31,473,324,797,Santa Cruz
12286,"No tiene obra social, prepaga o plan estatal",32,450,375,825,Santa Cruz
12287,"No tiene obra social, prepaga o plan estatal",33,492,354,846,Santa Cruz
12288,"No tiene obra social, prepaga o plan estatal",34,374,289,663,Santa Cruz
12289,"No tiene obra social, prepaga o plan estatal",35,408,311,719,Santa Cruz
12290,"No tiene obra social, prepaga o plan estatal",36,328,274,602,Santa Cruz
12291,"No tiene obra social, prepaga o plan estatal",37,383,298,681,Santa Cruz
12292,"No tiene obra social, prepaga o plan estatal",38,294,273,567,Santa Cruz
12293,"No tiene obra social, prepaga o plan estatal",39,308,216,524,Santa Cruz
12294,"No tiene obra social, prepaga o plan estatal",40,302,203,505,Santa Cruz
12295,"No tiene obra social, prepaga o plan estatal",41,271,212,483,Santa Cruz
12296,"No tiene obra social, prepaga o plan estatal",42,279,195,474,Santa Cruz
12297,"No tiene obra social, prepaga o plan estatal",43,247,216,463,Santa Cruz
12298,"No tiene obra social, prepaga o plan estatal",44,270,156,426,Santa Cruz
12299,"No tiene obra social, prepaga o plan estatal",45,253,136,389,Santa Cruz
12300,"No tiene obra social, prepaga o plan estatal",46,249,170,419,Santa Cruz
12301,"No tiene obra social, prepaga o plan estatal",47,249,168,417,Santa Cruz
12302,"No tiene obra social, prepaga o plan estatal",48,249,197,446,Santa Cruz
12303,"No tiene obra social, prepaga o plan estatal",49,187,142,329,Santa Cruz
12304,"No tiene obra social, prepaga o plan estatal",50,252,180,432,Santa Cruz
12305,"No tiene obra social, prepaga o plan estatal",51,212,133,345,Santa Cruz
12306,"No tiene obra social, prepaga o plan estatal",52,207,154,361,Santa Cruz
12307,"No tiene obra social, prepaga o plan estatal",53,213,178,391,Santa Cruz
12308,"No tiene obra social, prepaga o plan estatal",54,222,127,349,Santa Cruz
12309,"No tiene obra social, prepaga o plan estatal",55,176,119,295,Santa Cruz
12310,"No tiene obra social, prepaga o plan estatal",56,188,118,306,Santa Cruz
12311,"No tiene obra social, prepaga o plan estatal",57,199,139,338,Santa Cruz
12312,"No tiene obra social, prepaga o plan estatal",58,161,148,309,Santa Cruz
12313,"No tiene obra social, prepaga o plan estatal",59,165,104,269,Santa Cruz
12314,"No tiene obra social, prepaga o plan estatal",60,194,129,323,Santa Cruz
12315,"No tiene obra social, prepaga o plan estatal",61,162,84,246,Santa Cruz
12316,"No tiene obra social, prepaga o plan estatal",62,148,40,188,Santa Cruz
12317,"No tiene obra social, prepaga o plan estatal",63,115,78,193,Santa Cruz
12318,"No tiene obra social, prepaga o plan estatal",64,105,37,142,Santa Cruz
12319,"No tiene obra social, prepaga o plan estatal",65,62,68,130,Santa Cruz
12320,"No tiene obra social, prepaga o plan estatal",66,86,12,98,Santa Cruz
12321,"No tiene obra social, prepaga o plan estatal",67,43,28,71,Santa Cruz
12322,"No tiene obra social, prepaga o plan estatal",68,47,48,95,Santa Cruz
12323,"No tiene obra social, prepaga o plan estatal",69,34,12,46,Santa Cruz
12324,"No tiene obra social, prepaga o plan estatal",70,47,19,66,Santa Cruz
12325,"No tiene obra social, prepaga o plan estatal",71,16,7,23,Santa Cruz
12326,"No tiene obra social, prepaga o plan estatal",72,23,14,37,Santa Cruz
12327,"No tiene obra social, prepaga o plan estatal",73,13,7,20,Santa Cruz
12328,"No tiene obra social, prepaga o plan estatal",74,14,14,28,Santa Cruz
12329,"No tiene obra social, prepaga o plan estatal",75,23,11,34,Santa Cruz
12330,"No tiene obra social, prepaga o plan estatal",76,17,14,31,Santa Cruz
12331,"No tiene obra social, prepaga o plan estatal",77,9,7,16,Santa Cruz
12332,"No tiene obra social, prepaga o plan estatal",78,14,4,18,Santa Cruz
12333,"No tiene obra social, prepaga o plan estatal",79,16,12,28,Santa Cruz
12334,"No tiene obra social, prepaga o plan estatal",80,7,3,10,Santa Cruz
12335,"No tiene obra social, prepaga o plan estatal",81,4,3,7,Santa Cruz
12336,"No tiene obra social, prepaga o plan estatal",82,22,5,27,Santa Cruz
12337,"No tiene obra social, prepaga o plan estatal",83,2,12,14,Santa Cruz
12338,"No tiene obra social, prepaga o plan estatal",84,7,6,13,Santa Cruz
12339,"No tiene obra social, prepaga o plan estatal",85,4,2,6,Santa Cruz
12340,"No tiene obra social, prepaga o plan estatal",86,2,9,11,Santa Cruz
12341,"No tiene obra social, prepaga o plan estatal",87,2,2,4,Santa Cruz
12342,"No tiene obra social, prepaga o plan estatal",89,4,4,8,Santa Cruz
12343,"No tiene obra social, prepaga o plan estatal",90,-,4,4,Santa Cruz
12344,"No tiene obra social, prepaga o plan estatal",91,1,4,5,Santa Cruz
12345,"No tiene obra social, prepaga o plan estatal",92,1,3,4,Santa Cruz
12346,"No tiene obra social, prepaga o plan estatal",93,-,1,1,Santa Cruz
12347,"No tiene obra social, prepaga o plan estatal",94,-,1,1,Santa Cruz
12348,"No tiene obra social, prepaga o plan estatal",95,1,1,2,Santa Cruz
12349,"No tiene obra social, prepaga o plan estatal",97,-,1,1,Santa Cruz
12350,"No tiene obra social, prepaga o plan estatal",99,1,-,1,Santa Cruz
12457,AREA # 82,Santa Fe,,,,Santa Fe
12458,AREA # 82,,,,,Santa Fe
12459,Cobertura de salud,Edad,Sexo,,,Santa Fe
12460,Obra social (incluye PAMI),,Varón,Mujer,Total,Santa Fe
12461,Obra social (incluye PAMI),0,9205,8741,17946,Santa Fe
12462,Obra social (incluye PAMI),1,9048,8875,17923,Santa Fe
12463,Obra social (incluye PAMI),2,8878,9010,17888,Santa Fe
12464,Obra social (incluye PAMI),3,8723,8567,17290,Santa Fe
12465,Obra social (incluye PAMI),4,9405,8886,18291,Santa Fe
12466,Obra social (incluye PAMI),5,9606,9090,18696,Santa Fe
12467,Obra social (incluye PAMI),6,9514,9836,19350,Santa Fe
12468,Obra social (incluye PAMI),7,10044,9661,19705,Santa Fe
12469,Obra social (incluye PAMI),8,9475,9151,18626,Santa Fe
12470,Obra social (incluye PAMI),9,9449,9194,18643,Santa Fe
12471,Obra social (incluye PAMI),10,9850,9552,19402,Santa Fe
12472,Obra social (incluye PAMI),11,9680,9697,19377,Santa Fe
12473,Obra social (incluye PAMI),12,9944,9584,19528,Santa Fe
12474,Obra social (incluye PAMI),13,10002,9700,19702,Santa Fe
12475,Obra social (incluye PAMI),14,10912,10234,21146,Santa Fe
12476,Obra social (incluye PAMI),15,10609,10229,20838,Santa Fe
12477,Obra social (incluye PAMI),16,10905,10248,21153,Santa Fe
12478,Obra social (incluye PAMI),17,10392,10659,21051,Santa Fe
12479,Obra social (incluye PAMI),18,10271,11101,21372,Santa Fe
12480,Obra social (incluye PAMI),19,10723,11238,21961,Santa Fe
12481,Obra social (incluye PAMI),20,10822,11287,22109,Santa Fe
12482,Obra social (incluye PAMI),21,8926,8736,17662,Santa Fe
12483,Obra social (incluye PAMI),22,9030,9225,18255,Santa Fe
12484,Obra social (incluye PAMI),23,9719,8990,18709,Santa Fe
12485,Obra social (incluye PAMI),24,9512,9446,18958,Santa Fe
12486,Obra social (incluye PAMI),25,9768,9103,18871,Santa Fe
12487,Obra social (incluye PAMI),26,9746,8858,18604,Santa Fe
12488,Obra social (incluye PAMI),27,9718,9567,19285,Santa Fe
12489,Obra social (incluye PAMI),28,9825,9867,19692,Santa Fe
12490,Obra social (incluye PAMI),29,9986,9916,19902,Santa Fe
12491,Obra social (incluye PAMI),30,10408,10659,21067,Santa Fe
12492,Obra social (incluye PAMI),31,10460,10811,21271,Santa Fe
12493,Obra social (incluye PAMI),32,9991,10306,20297,Santa Fe
12494,Obra social (incluye PAMI),33,10382,10610,20992,Santa Fe
12495,Obra social (incluye PAMI),34,9237,9482,18719,Santa Fe
12496,Obra social (incluye PAMI),35,9163,9674,18837,Santa Fe
12497,Obra social (incluye PAMI),36,8411,9086,17497,Santa Fe
12498,Obra social (incluye PAMI),37,8188,8889,17077,Santa Fe
12499,Obra social (incluye PAMI),38,8280,8522,16802,Santa Fe
12500,Obra social (incluye PAMI),39,8178,9080,17258,Santa Fe
12501,Obra social (incluye PAMI),40,8204,8835,17039,Santa Fe
12502,Obra social (incluye PAMI),41,8232,8687,16919,Santa Fe
12503,Obra social (incluye PAMI),42,7572,8355,15927,Santa Fe
12504,Obra social (incluye PAMI),43,7412,8119,15531,Santa Fe
12505,Obra social (incluye PAMI),44,8106,8307,16413,Santa Fe
12506,Obra social (incluye PAMI),45,7780,9022,16802,Santa Fe
12507,Obra social (incluye PAMI),46,7705,8620,16325,Santa Fe
12508,Obra social (incluye PAMI),47,7874,8727,16601,Santa Fe
12509,Obra social (incluye PAMI),48,7958,8614,16572,Santa Fe
12510,Obra social (incluye PAMI),49,7326,8528,15854,Santa Fe
12511,Obra social (incluye PAMI),50,7382,8738,16120,Santa Fe
12512,Obra social (incluye PAMI),51,7305,7885,15190,Santa Fe
12513,Obra social (incluye PAMI),52,6901,8101,15002,Santa Fe
12514,Obra social (incluye PAMI),53,7032,8205,15237,Santa Fe
12515,Obra social (incluye PAMI),54,6878,7877,14755,Santa Fe
12516,Obra social (incluye PAMI),55,6970,8080,15050,Santa Fe
12517,Obra social (incluye PAMI),56,7029,7764,14793,Santa Fe
12518,Obra social (incluye PAMI),57,6747,8471,15218,Santa Fe
12519,Obra social (incluye PAMI),58,6644,8625,15269,Santa Fe
12520,Obra social (incluye PAMI),59,6660,8313,14973,Santa Fe
12521,Obra social (incluye PAMI),60,6456,9359,15815,Santa Fe
12522,Obra social (incluye PAMI),61,6283,11050,17333,Santa Fe
12523,Obra social (incluye PAMI),62,6091,11025,17116,Santa Fe
12524,Obra social (incluye PAMI),63,6126,11236,17362,Santa Fe
12525,Obra social (incluye PAMI),64,6358,11548,17906,Santa Fe
12526,Obra social (incluye PAMI),65,7536,11475,19011,Santa Fe
12527,Obra social (incluye PAMI),66,8334,10665,18999,Santa Fe
12528,Obra social (incluye PAMI),67,8474,10520,18994,Santa Fe
12529,Obra social (incluye PAMI),68,7659,10389,18048,Santa Fe
12530,Obra social (incluye PAMI),69,7561,9590,17151,Santa Fe
12531,Obra social (incluye PAMI),70,7536,10468,18004,Santa Fe
12532,Obra social (incluye PAMI),71,6897,9442,16339,Santa Fe
12533,Obra social (incluye PAMI),72,6992,9490,16482,Santa Fe
12534,Obra social (incluye PAMI),73,6389,9316,15705,Santa Fe
12535,Obra social (incluye PAMI),74,6271,9020,15291,Santa Fe
12536,Obra social (incluye PAMI),75,5880,8889,14769,Santa Fe
12537,Obra social (incluye PAMI),76,5087,8064,13151,Santa Fe
12538,Obra social (incluye PAMI),77,4782,8176,12958,Santa Fe
12539,Obra social (incluye PAMI),78,4820,7687,12507,Santa Fe
12540,Obra social (incluye PAMI),79,4275,7483,11758,Santa Fe
12541,Obra social (incluye PAMI),80,4088,8113,12201,Santa Fe
12542,Obra social (incluye PAMI),81,3487,6714,10201,Santa Fe
12543,Obra social (incluye PAMI),82,3297,6097,9394,Santa Fe
12544,Obra social (incluye PAMI),83,2762,5659,8421,Santa Fe
12545,Obra social (incluye PAMI),84,2408,5225,7633,Santa Fe
12546,Obra social (incluye PAMI),85,2319,4929,7248,Santa Fe
12547,Obra social (incluye PAMI),86,1931,4283,6214,Santa Fe
12548,Obra social (incluye PAMI),87,1519,4042,5561,Santa Fe
12549,Obra social (incluye PAMI),88,1247,3177,4424,Santa Fe
12550,Obra social (incluye PAMI),89,830,2609,3439,Santa Fe
12551,Obra social (incluye PAMI),90,757,2099,2856,Santa Fe
12552,Obra social (incluye PAMI),91,487,1611,2098,Santa Fe
12553,Obra social (incluye PAMI),92,344,1285,1629,Santa Fe
12554,Obra social (incluye PAMI),93,301,1105,1406,Santa Fe
12555,Obra social (incluye PAMI),94,244,842,1086,Santa Fe
12556,Obra social (incluye PAMI),95,147,553,700,Santa Fe
12557,Obra social (incluye PAMI),96,81,416,497,Santa Fe
12558,Obra social (incluye PAMI),97,48,307,355,Santa Fe
12559,Obra social (incluye PAMI),98,67,183,250,Santa Fe
12560,Obra social (incluye PAMI),99,15,157,172,Santa Fe
12561,Obra social (incluye PAMI),100,35,101,136,Santa Fe
12562,Obra social (incluye PAMI),101,19,39,58,Santa Fe
12563,Obra social (incluye PAMI),102,13,32,45,Santa Fe
12564,Obra social (incluye PAMI),103,4,35,39,Santa Fe
12565,Obra social (incluye PAMI),104,-,2,2,Santa Fe
12566,Obra social (incluye PAMI),105,11,14,25,Santa Fe
12567,Obra social (incluye PAMI),106,1,-,1,Santa Fe
12568,Obra social (incluye PAMI),107,1,1,2,Santa Fe
12569,Obra social (incluye PAMI),108,1,-,1,Santa Fe
12570,Obra social (incluye PAMI),110,2,1,3,Santa Fe
12572,Prepaga a través de obra social,,Varón,Mujer,Total,Santa Fe
12573,Prepaga a través de obra social,0,3301,3283,6584,Santa Fe
12574,Prepaga a través de obra social,1,3572,3407,6979,Santa Fe
12575,Prepaga a través de obra social,2,3624,3439,7063,Santa Fe
12576,Prepaga a través de obra social,3,3451,3269,6720,Santa Fe
12577,Prepaga a través de obra social,4,3555,3361,6916,Santa Fe
12578,Prepaga a través de obra social,5,3178,3445,6623,Santa Fe
12579,Prepaga a través de obra social,6,3319,3409,6728,Santa Fe
12580,Prepaga a través de obra social,7,3187,3242,6429,Santa Fe
12581,Prepaga a través de obra social,8,3363,3190,6553,Santa Fe
12582,Prepaga a través de obra social,9,3147,3150,6297,Santa Fe
12583,Prepaga a través de obra social,10,3265,3077,6342,Santa Fe
12584,Prepaga a través de obra social,11,2874,3174,6048,Santa Fe
12585,Prepaga a través de obra social,12,3053,2847,5900,Santa Fe
12586,Prepaga a través de obra social,13,2954,2951,5905,Santa Fe
12587,Prepaga a través de obra social,14,3345,3157,6502,Santa Fe
12588,Prepaga a través de obra social,15,3095,3083,6178,Santa Fe
12589,Prepaga a través de obra social,16,2936,2783,5719,Santa Fe
12590,Prepaga a través de obra social,17,2996,3087,6083,Santa Fe
12591,Prepaga a través de obra social,18,2982,2966,5948,Santa Fe
12592,Prepaga a través de obra social,19,3314,3264,6578,Santa Fe
12593,Prepaga a través de obra social,20,3436,3196,6632,Santa Fe
12594,Prepaga a través de obra social,21,3009,2901,5910,Santa Fe
12595,Prepaga a través de obra social,22,3030,3068,6098,Santa Fe
12596,Prepaga a través de obra social,23,3628,3562,7190,Santa Fe
12597,Prepaga a través de obra social,24,3874,3581,7455,Santa Fe
12598,Prepaga a través de obra social,25,3850,3837,7687,Santa Fe
12599,Prepaga a través de obra social,26,3858,3868,7726,Santa Fe
12600,Prepaga a través de obra social,27,3942,3567,7509,Santa Fe
12601,Prepaga a través de obra social,28,4277,4005,8282,Santa Fe
12602,Prepaga a través de obra social,29,4323,4322,8645,Santa Fe
12603,Prepaga a través de obra social,30,4434,4507,8941,Santa Fe
12604,Prepaga a través de obra social,31,4149,4254,8403,Santa Fe
12605,Prepaga a través de obra social,32,4275,4214,8489,Santa Fe
12606,Prepaga a través de obra social,33,4357,4039,8396,Santa Fe
12607,Prepaga a través de obra social,34,4013,4042,8055,Santa Fe
12608,Prepaga a través de obra social,35,3726,3716,7442,Santa Fe
12609,Prepaga a través de obra social,36,3387,3585,6972,Santa Fe
12610,Prepaga a través de obra social,37,3497,3565,7062,Santa Fe
12611,Prepaga a través de obra social,38,3245,3137,6382,Santa Fe
12612,Prepaga a través de obra social,39,3299,3083,6382,Santa Fe
12613,Prepaga a través de obra social,40,3204,3273,6477,Santa Fe
12614,Prepaga a través de obra social,41,3067,2763,5830,Santa Fe
12615,Prepaga a través de obra social,42,2691,2627,5318,Santa Fe
12616,Prepaga a través de obra social,43,2527,2389,4916,Santa Fe
12617,Prepaga a través de obra social,44,2656,2836,5492,Santa Fe
12618,Prepaga a través de obra social,45,2786,2704,5490,Santa Fe
12619,Prepaga a través de obra social,46,2582,2431,5013,Santa Fe
12620,Prepaga a través de obra social,47,2601,2729,5330,Santa Fe
12621,Prepaga a través de obra social,48,2619,2587,5206,Santa Fe
12622,Prepaga a través de obra social,49,2373,2424,4797,Santa Fe
12623,Prepaga a través de obra social,50,2446,2656,5102,Santa Fe
12624,Prepaga a través de obra social,51,2255,2531,4786,Santa Fe
12625,Prepaga a través de obra social,52,2301,2293,4594,Santa Fe
12626,Prepaga a través de obra social,53,2428,2119,4547,Santa Fe
12627,Prepaga a través de obra social,54,2337,2268,4605,Santa Fe
12628,Prepaga a través de obra social,55,2383,2315,4698,Santa Fe
12629,Prepaga a través de obra social,56,2163,2249,4412,Santa Fe
12630,Prepaga a través de obra social,57,2127,1937,4064,Santa Fe
12631,Prepaga a través de obra social,58,2122,2015,4137,Santa Fe
12632,Prepaga a través de obra social,59,1964,1821,3785,Santa Fe
12633,Prepaga a través de obra social,60,1859,1617,3476,Santa Fe
12634,Prepaga a través de obra social,61,1599,1132,2731,Santa Fe
12635,Prepaga a través de obra social,62,1508,1164,2672,Santa Fe
12636,Prepaga a través de obra social,63,1436,966,2402,Santa Fe
12637,Prepaga a través de obra social,64,1476,798,2274,Santa Fe
12638,Prepaga a través de obra social,65,1036,772,1808,Santa Fe
12639,Prepaga a través de obra social,66,683,658,1341,Santa Fe
12640,Prepaga a través de obra social,67,559,580,1139,Santa Fe
12641,Prepaga a través de obra social,68,578,474,1052,Santa Fe
12642,Prepaga a través de obra social,69,421,544,965,Santa Fe
12643,Prepaga a través de obra social,70,381,467,848,Santa Fe
12644,Prepaga a través de obra social,71,342,362,704,Santa Fe
12645,Prepaga a través de obra social,72,298,429,727,Santa Fe
12646,Prepaga a través de obra social,73,318,395,713,Santa Fe
12647,Prepaga a través de obra social,74,297,330,627,Santa Fe
12648,Prepaga a través de obra social,75,258,317,575,Santa Fe
12649,Prepaga a través de obra social,76,215,380,595,Santa Fe
12650,Prepaga a través de obra social,77,227,319,546,Santa Fe
12651,Prepaga a través de obra social,78,201,321,522,Santa Fe
12652,Prepaga a través de obra social,79,284,293,577,Santa Fe
12653,Prepaga a través de obra social,80,262,224,486,Santa Fe
12654,Prepaga a través de obra social,81,168,213,381,Santa Fe
12655,Prepaga a través de obra social,82,89,258,347,Santa Fe
12656,Prepaga a través de obra social,83,103,215,318,Santa Fe
12657,Prepaga a través de obra social,84,96,205,301,Santa Fe
12658,Prepaga a través de obra social,85,104,131,235,Santa Fe
12659,Prepaga a través de obra social,86,46,146,192,Santa Fe
12660,Prepaga a través de obra social,87,44,111,155,Santa Fe
12661,Prepaga a través de obra social,88,40,59,99,Santa Fe
12662,Prepaga a través de obra social,89,25,59,84,Santa Fe
12663,Prepaga a través de obra social,90,26,62,88,Santa Fe
12664,Prepaga a través de obra social,91,7,63,70,Santa Fe
12665,Prepaga a través de obra social,92,4,25,29,Santa Fe
12666,Prepaga a través de obra social,93,8,34,42,Santa Fe
12667,Prepaga a través de obra social,94,3,21,24,Santa Fe
12668,Prepaga a través de obra social,95,1,8,9,Santa Fe
12669,Prepaga a través de obra social,96,2,11,13,Santa Fe
12670,Prepaga a través de obra social,97,2,31,33,Santa Fe
12671,Prepaga a través de obra social,98,3,7,10,Santa Fe
12672,Prepaga a través de obra social,99,-,2,2,Santa Fe
12673,Prepaga a través de obra social,100,-,10,10,Santa Fe
12674,Prepaga a través de obra social,101,1,-,1,Santa Fe
12675,Prepaga a través de obra social,107,-,1,1,Santa Fe
12676,Prepaga a través de obra social,109,-,1,1,Santa Fe
12678,Prepaga sólo por contratación voluntaria,,Varón,Mujer,Total,Santa Fe
12679,Prepaga sólo por contratación voluntaria,0,1616,1467,3083,Santa Fe
12680,Prepaga sólo por contratación voluntaria,1,1663,1639,3302,Santa Fe
12681,Prepaga sólo por contratación voluntaria,2,1632,1784,3416,Santa Fe
12682,Prepaga sólo por contratación voluntaria,3,1614,1400,3014,Santa Fe
12683,Prepaga sólo por contratación voluntaria,4,1503,1563,3066,Santa Fe
12684,Prepaga sólo por contratación voluntaria,5,1533,1445,2978,Santa Fe
12685,Prepaga sólo por contratación voluntaria,6,1603,1445,3048,Santa Fe
12686,Prepaga sólo por contratación voluntaria,7,1585,1453,3038,Santa Fe
12687,Prepaga sólo por contratación voluntaria,8,1375,1342,2717,Santa Fe
12688,Prepaga sólo por contratación voluntaria,9,1483,1470,2953,Santa Fe
12689,Prepaga sólo por contratación voluntaria,10,1457,1390,2847,Santa Fe
12690,Prepaga sólo por contratación voluntaria,11,1391,1350,2741,Santa Fe
12691,Prepaga sólo por contratación voluntaria,12,1506,1165,2671,Santa Fe
12692,Prepaga sólo por contratación voluntaria,13,1411,1265,2676,Santa Fe
12693,Prepaga sólo por contratación voluntaria,14,1383,1269,2652,Santa Fe
12694,Prepaga sólo por contratación voluntaria,15,1284,1360,2644,Santa Fe
12695,Prepaga sólo por contratación voluntaria,16,1505,1506,3011,Santa Fe
12696,Prepaga sólo por contratación voluntaria,17,1368,1545,2913,Santa Fe
12697,Prepaga sólo por contratación voluntaria,18,1494,1577,3071,Santa Fe
12698,Prepaga sólo por contratación voluntaria,19,1725,1567,3292,Santa Fe
12699,Prepaga sólo por contratación voluntaria,20,1488,1639,3127,Santa Fe
12700,Prepaga sólo por contratación voluntaria,21,1732,2038,3770,Santa Fe
12701,Prepaga sólo por contratación voluntaria,22,1700,2118,3818,Santa Fe
12702,Prepaga sólo por contratación voluntaria,23,1852,2112,3964,Santa Fe
12703,Prepaga sólo por contratación voluntaria,24,1828,2493,4321,Santa Fe
12704,Prepaga sólo por contratación voluntaria,25,2049,2464,4513,Santa Fe
12705,Prepaga sólo por contratación voluntaria,26,2017,2570,4587,Santa Fe
12706,Prepaga sólo por contratación voluntaria,27,2134,2360,4494,Santa Fe
12707,Prepaga sólo por contratación voluntaria,28,2281,2637,4918,Santa Fe
12708,Prepaga sólo por contratación voluntaria,29,1972,2581,4553,Santa Fe
12709,Prepaga sólo por contratación voluntaria,30,2263,2604,4867,Santa Fe
12710,Prepaga sólo por contratación voluntaria,31,1946,2414,4360,Santa Fe
12711,Prepaga sólo por contratación voluntaria,32,2003,2424,4427,Santa Fe
12712,Prepaga sólo por contratación voluntaria,33,1997,2034,4031,Santa Fe
12713,Prepaga sólo por contratación voluntaria,34,1984,2179,4163,Santa Fe
12714,Prepaga sólo por contratación voluntaria,35,1896,1827,3723,Santa Fe
12715,Prepaga sólo por contratación voluntaria,36,1889,2003,3892,Santa Fe
12716,Prepaga sólo por contratación voluntaria,37,1631,1641,3272,Santa Fe
